"id","participant_id","realAge","correctGuess","predicted_age","finalComments"
"828","6642188266","33","0","17",
"10687","7881335317","42","0","17",
"830","1993922652","27","0","17",
"831","2899063616","46","0","17",
"832","7119898288","19","0","23",
"833","8805496029","22","0","15",
"834","1256662305","66","0","16",
"836","3335679296","21","0","13",
"837","2217689141","19","0","23",
"838","1697786459","20","0","16",
"839","9981300120","49","0","16",
"840","9930913149","21","0","17",
"841","3014909078","25","0","16",
"842","4005194373","70","0","16",
"843","1415573286","48","0","20",
"10686","7340432330","40","0","18",
"845","5837408734","57","0","15",
"847","651684182","16","0","16",
"848","5140857475","47","0","17",
"849","9227796869","0","0","18",
"850","9227796869","19","0","18",
"10685","4485821867","15","0","17",
"853","5863348946","21","0","17",
"854","3722993978","63","0","17",
"10684","4619758562","49","0","28",
"856","5261522589","15","0","19",
"857","2493988764","30","0","17",
"858","2187898348","21","0","16",
"860","4677850974","26","0","15",
"861","1159102565","20","0","18",
"862","4775286677","40","0","13",
"10683","2970326170","35","0","16",
"11224","7197482019","18","0","15",
"865","2320078695","14","0","17",
"866","8207854607","66","0","14",
"867","8207854607","0","0","0","Thanks, you made my day. I am 66 but have the eyes of a 13-year old! One body part of mine that is still working fine."
"868","4481241507","15","0","17",
"869","5778471588","17","0","13",
"870","2562857114","22","0","21",
"871","2546767375","26","0","16",
"873","8194365524","15","0","17",
"874","3009383007","18","0","16",
"875","4481241507","0","0","0","that was pretty rad man. you were a year off"
"876","7591514193","25","0","15",
"877","1614740290","33","0","16",
"878","9003614191","24","0","17",
"879","3915088374","26","0","16",
"880","2947376579","38","0","16",
"10681","2821048342","28","0","13",
"882","720654458","15","0","19",
"883","994826813","12","0","16",
"884","8972649790","17","0","16",
"885","9426376740","26","0","19",
"11672","223","19","0","16",
"887","638578534","18","0","17",
"10679","6874867081","34","0","15",
"890","6857446392","15","0","17",
"891","8897089912","37","0","17",
"892","1941272334","18","0","15",
"894","7241064675","15","0","14",
"896","6387724261","26","0","18",
"897","8558176515","19","0","17",
"898","7418057769","31","0","15",
"900","8999247262","29","0","17",
"901","8620774049","19","0","17",
"903","7473449858","25","0","20",
"904","9652969604","16","0","14",
"905","7819317493","19","0","13",
"907","6309273715","18","0","14",
"908","9811381832","17","0","14",
"909","93871667","16","0","19",
"910","5070498879","26","0","15",
"911","6607033428","21","0","15",
"914","5314664141","58","0","18",
"915","788127705","25","0","17",
"916","7906523204","18","0","15",
"917","5196188718","17","0","15",
"919","7429623723","27","0","19",
"920","4413287863","29","0","15",
"921","4350820430","12","0","16",
"922","371238447","27","0","17",
"924","6268070628","54","0","20",
"925","1989057753","15","0","19",
"926","450191627","71","0","22",
"927","7427854591","19","0","17",
"928","2284465082","20","0","19",
"931","6696395541","32","0","17",
"933","9246684010","38","0","22",
"934","1571810396","20","0","19",
"935","9384131983","46","0","17",
"936","3969536258","12","0","15",
"937","9212392228","16","0","17",
"938","9212392228","17","0","17",
"939","4609139534","18","0","20",
"940","8659627846","37","0","17",
"941","9504485845","21","0","16",
"942","3715185381","0","0","0","You said 16 i'm 15.5 good job!"
"943","5423685158","40","0","17",
"945","1497027911","37","0","17",
"946","4595379282","23","0","16",
"949","8579525817","17","0","20",
"950","4494701833","15","0","14",
"951","7889356368","18","0","16",
"952","9704399610","28","0","14",
"953","3298902492","51","0","20",
"954","6759751094","21","0","18",
"955","1698987893","20","0","17",
"956","2444121807","20","0","16",
"958","8284148515","18","0","17",
"960","3915266450","21","0","14",
"961","8364632879","23","0","14",
"964","340575422","23","0","16",
"966","7140488366","42","0","19",
"968","7844340095","20","0","15",
"970","9036242733","17","0","17",
"971","7057603886","17","0","16",
"973","2046465021","44","0","15",
"974","3048628363","14","0","16",
"976","2172349437","0","0","0","The test says I am 14, but I am actually 78. I am an artist, howeber, and that may effect the way I see color."
"977","2542895328","16","0","16",
"978","2542895328","0","0","0","you were really close though! i turned 16 in may! "
"979","954829822","30","0","14",
"980","5257547409","0","0","0","I wish I was 16 "
"982","9865890796","19","0","13",
"983","9768720434","16","0","15",
"984","1060229740","27","0","17",
"985","8667319065","19","0","13",
"986","8667319065","0","0","0","I'm an artist and I always work with colors (blending, shading, etc), so that might be part of the reason I got a lower age (13 vs 19). "
"988","346881244","20","0","18",
"989","5070502273","29","0","17",
"990","5487032472","49","0","28",
"992","6014438378","51","0","16",
"994","4442107044","42","0","14",
"995","9513742257","21","0","15",
"996","4442107044","0","0","0","Interesting Test...Glad to know my ability to see color is that of a much younger person. I am a hairstylist/ color specialist."
"997","5706911999","21","0","16",
"998","2853120055","24","0","17",
"999","8915770782","18","0","15",
"1000","7136123771","20","0","16",
"1001","2788027436","23","0","15",
"11552","9576183045","14","0","16",
"9790","5273840137","0","0","0","I'm 53,  it says 16...weird.  I have horrible eyesight,corrected with glasses,  I didn't know that I did still have the ability to distinguish between colors that was any better than any other part of my very bad eyesight!  Fascinating!!"
"1004","3912510974","16","0","16",
"1005","3671508620","23","0","16",
"10678","3296419896","60","0","20",
"1007","1735771222","10","0","17",
"1008","2324563879","23","0","14",
"1010","3362741067","17","0","15",
"1011","797202819","20","0","17",
"1012","6647629251","21","0","15",
"1013","8239778403","52","0","17",
"1014","851908428","20","0","16",
"10677","6747507497","58","0","18",
"1016","8239778403","0","0","0","Being an artist may have an effect on my ability to distinguish colors. "
"1017","4927556139","46","0","17",
"1018","7740079122","20","0","15",
"1019","3197438354","61","0","17",
"1020","344707034","24","0","13",
"1021","4879403763","17","0","16",
"1022","959238098","19","0","17",
"10676","448426706","23","0","16",
"1025","15970526","29","0","17",
"1026","6982643068","82","0","16",
"1027","6480052312","33","0","16",
"1029","53982764","28","0","13",
"1030","5765748098","57","0","17",
"1031","4670738154","18","0","16",
"1032","5765748098","0","0","0","thanks, I'm really 57 almost 58.  That was fun."
"1033","8143759020","32","0","15",
"1034","7053023211","23","0","19",
"1035","7402160537","26","0","23",
"1036","6867411211","36","0","15",
"1037","2708506006","31","0","16",
"1038","368949065","17","0","20",
"1039","8284402377","56","0","17",
"1040","4429908078","18","0","24",
"1041","4307116076","13","0","18",
"1042","5071984492","31","0","15",
"1044","5764464000","28","0","13",
"1047","2197189193","26","0","15",
"1048","3976367763","23","0","17",
"1049","4876350818","61","0","16",
"1050","2224112744","28","0","15",
"1052","3887134073","32","0","23",
"1053","1823459207","23","0","15",
"1054","904608191","29","0","15",
"1055","8627322714","32","0","17",
"1056","6182084586","34","0","15",
"1057","247656779","12","0","15",
"1058","2776993692","19","0","22",
"1059","4083321173","22","0","18",
"10675","1256375603","0","0","0","Almost spot on. 4 months until I am 17. "
"1061","7340318057","36","0","14",
"1062","7404644545","18","0","15",
"1063","7703791444","36","0","19",
"1064","4648467982","13","0","17",
"1065","7340318057","0","0","0","I enjoyed this! Thank you, and I wish you much success with your research!"
"1067","1466238938","59","0","17",
"1068","5438218605","30","0","17",
"1069","8445410691","32","0","15",
"1070","5251054754","19","0","17",
"1071","7952018722","53","0","16",
"1072","7855009899","14","0","15",
"1073","7855009899","0","0","0","You were only off by a year."
"1074","2712658783","20","0","14",
"1075","2266019377","13","0","15",
"1076","5074931562","15","0","14",
"1077","9385565032","16","0","13",
"1078","4722159580","31","0","17",
"1079","2217909973","27","0","13",
"1080","3483997306","25","0","15",
"1082","5781023544","28","0","16",
"1083","8562705245","50","0","19",
"10673","1933422347","36","0","14",
"1085","1609821249","16","0","17",
"1086","5086566831","16","0","17",
"11222","5248561592","55","0","17",
"1089","9803656895","33","0","24",
"1090","3611992","44","0","18",
"1091","6263635756","29","0","15",
"10671","6547495690","22","0","15",
"1094","1313572733","14","0","16",
"1095","286841737","51","0","17",
"1096","6754775688","19","0","21",
"1098","6960962851","31","0","17",
"1099","1099995041","45","0","15",
"1100","4530593154","19","0","14",
"1101","2142539434","33","0","17",
"1102","5613834417","17","0","16",
"1103","5898462675","61","0","18",
"1105","1143413947","22","0","17",
"1106","355581792","19","0","16",
"1107","6880436337","24","0","16",
"1108","7619177368","21","0","14",
"1109","6942189668","23","0","17",
"10670","8148945202","0","0","0","I am 69 years of age"
"1111","415494206","32","0","17",
"1112","1250642098","24","0","15",
"1113","4045187932","24","0","15",
"1115","1690659967","50","0","17",
"1116","64425745","20","0","15",
"1117","1245345198","31","0","15",
"10669","5236426328","19","0","16",
"1120","5866221434","62","0","17",
"1121","3375457667","0","0","0","Actually I'm turning 16 in like a month, but you were close enough."
"1122","6254986505","29","0","17",
"1123","8333334997","20","0","15",
"1124","4677730160","14","0","17",
"1125","9776784165","22","0","17",
"1126","4344995822","55","0","16",
"1127","2984761337","18","0","18",
"1128","4344995822","0","0","0","Interesting"
"1129","5866221434","0","0","0","A bunch of people in my group have taken this, and we all have results ranging from ~13(?) to 21.  Our actual ages range from 20s to 60s.  I have a strong suspicion that you're deliberately flattering us by choosing low ages that have nothing to do with how we did.  And your real goal was to have us give our true age.  I don't like being messed with that way."
"1130","9275643310","19","0","15",
"10668","7551410375","16","0","13",
"1132","700014398","20","0","20",
"1133","4745064321","18","0","20",
"1135","1025123447","18","0","14",
"1136","6817548600","20","0","16",
"1137","5989396790","35","0","17",
"1139","975335226","6","0","20",
"1140","5881467643","17","0","16",
"1141","5881467643","0","0","0","Cool!!"
"1142","7512394813","58","0","16",
"1143","9714314","28","0","19",
"1144","1405370563","51","0","17",
"1145","996959302","28","0","13",
"10666","2062929486","49","0","19",
"1147","7574991375","52","0","17",
"1148","2638575637","50","0","17",
"1149","2638575637","0","0","0","My age is 17, there was a bit of a glitch when I tried to select my age.
This is astonishingly accurate! 
I did turn down the brightness at one point because my eyes hurt, but then I turned it back up all the way and resumed the test."
"1150","2713854971","16","0","16",
"1151","6094910016","21","0","14",
"1152","4350365139","14","0","19",
"1154","1558079232","35","0","17",
"1155","7219374204","21","0","15",
"1156","8224662011","23","0","15",
"10665","3689823397","22","0","17",
"1158","2625814555","18","0","18",
"1160","126390981","14","0","17",
"1161","2385444662","22","0","17",
"1162","8045208842","14","0","14",
"1163","6911940311","0","0","0","Incredible! What an interesting study."
"1164","9206312033","21","0","15",
"10664","4426178473","17","0","20",
"1166","159977222","15","0","15",
"1167","8130148262","14","0","15",
"11221","2235745417","41","0","16",
"1169","1115014154","17","0","16",
"1170","7122738338","14","0","17",
"1171","3443666028","50","0","17",
"1172","3320093892","25","0","16",
"1173","9058818730","0","0","0","no"
"1174","4493437604","18","0","17",
"1175","3338671268","18","0","17",
